Product_name,Ratings,Reviews,stars,Current_Price,MRP,Processor,RAM,Storage,Image_URL
ASUS ExpertBook Core i3 10th Gen,4,0,2.3,₹34590,₹41990,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kxc5nrk0/computer/o/t/o/p1545fa-br281-business-laptop-asus-original-imag9tzyg3gjfpxe.jpeg?q=70
HP 15q Ryzen 3 Dual Core 2200U,352,58,4,₹32917,0,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/joen7gw0/computer/a/g/8/hp-na-laptop-original-imafavhgwgugnqgj.jpeg?q=70
DELL Core i3 10th Gen,94,15,3.2,₹34990,₹54992,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/s/j/p/inspiron-3511-thin-and-light-laptop-dell-original-imag7csraspfw7zj.jpeg?q=70
acer Aspire Vero(Green PC ) Core i5 11th Gen,1,1,5,₹60990,₹65000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/c/3/k/-original-imagayazehw3hcgz.jpeg?q=70
ASUS Vivobook 14 Core i3 10th Gen,35,8,3.3,₹34490,₹40990,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ks4yz680/computer/q/5/z/x409fa-ek617t-thin-and-light-laptop-asus-original-imag5rwhrgjtgkyq.jpeg?q=70
Lenovo Ryzen 3 Dual Core 3250U,41,7,3.1,₹30990,₹36923,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ktrk13k0/computer/r/f/g/v15-ada-laptop-lenovo-original-imag7fh6fufy5cjp.jpeg?q=70
ASUS Asus Vivobook 15 Pentium Quad Core,8,2,3.3,₹29940,₹36990,Intel Pentium Quad Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kzu6efk0/computer/c/i/q/vivobook-15-x515ma-laptop-asus-original-imagbrkkprrt4ntf.jpeg?q=70
Lenovo Legion 5 Ryzen 7 Octa Core 5800H,0,0,0,₹137990,₹181890,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kt39jm80/computer/f/0/s/na-gaming-laptop-lenovo-original-imag6ggmwjmgqhqn.jpeg?q=70
HP 15q Core i3 7th Gen,312,27,4.2,₹32955,0,Intel Core i3 Processor (7th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/jt4olu80/computer/w/4/y/hp-na-laptop-original-imafeky9abgpgrwq.jpeg?q=70
HP Laptop 255 G8 Notebook Ryzen 3 Dual Core AMD Ryzen 3,0,0,0,₹33673,₹39498,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/l41n2q80/computer/t/s/w/hp-255-g8-notebook-notebook-hp-original-imagffbhzsyhzhbg.jpeg?q=70
ASUS VivoBook 15 (2022) Core i5 11th Gen,1514,154,4.3,₹50990,₹86128,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
Lenovo ThinkBook 13s Core i5 11th Gen,7,0,3.6,₹58990,₹121608,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
acer Aspire 7 Core i5 10th Gen,12071,1302,4.4,₹52990,₹89999,Free upgrade to Windows 11 when available,Intel Core i5 Processor (10th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70
Lenovo IdeaPad 3 Core i5 11th Gen,131,10,4.2,₹53990,₹88990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70
acer Aspire 7 Ryzen 5 Hexa Core 5500U,3511,455,4.5,₹54990,₹89000,Free upgrade to Windows 11 when available,AMD Ryzen 5 Hexa Core Processor,64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/klcmoi80/computer/q/e/3/na-gaming-laptop-acer-original-imagyhwfgwhkf3vv.jpeg?q=70
Lenovo IdeaPad Gaming 3 Core i5 11th Gen,18,7,3.9,₹57990,₹93690,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
ASUS VivoBook 15 (2022) Core i5 11th Gen,1514,154,4.3,₹50990,₹70990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
acer Aspire 5 Ryzen 5 Hexa Core 5500U,0,0,0,₹52999,₹75999,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kw9krrk0/computer/j/b/2/a515-45-thin-and-light-laptop-acer-original-imag8zcwh7uzqrc4.jpeg?q=70
HP Core i5 11th Gen,481,44,4.3,₹53990,₹70171,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/s/z/b/-original-imagayc6ahrmg8y7.jpeg?q=70
Lenovo ThinkBook 13s Core i5 11th Gen,119,13,4.3,₹64990,₹120708,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
HP Core i5 11th Gen,477,55,4.2,₹54490,₹66180,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2jcccw0/computer/s/k/0/-original-imagdus5mrsgjepa.jpeg?q=70
ASUS Vivobook Gaming Core i5 10th Gen,89,10,4.5,₹53990,₹81990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/r/q/1/f571lh-bq436t-gaming-laptop-asus-original-imag7bhetvcb3fky.jpeg?q=70
DELL Vostro Core i5 11th Gen,390,31,3.7,₹54990,₹80284,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/w/a/9/na-thin-and-light-laptop-dell-original-imag7cstqdg5hgzg.jpeg?q=70
DELL XPS Core i5 11th Gen,0,0,0,₹114600,₹115729,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kirr24w0/computer/x/t/w/dell-na-thin-and-light-laptop-original-imafyhm53umy7d4d.jpeg?q=70
ASUS VivoBook K15 OLED (2022) Core i3 11th Gen,283,44,4.5,₹50990,₹74328,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/l/c/g/-original-imagdqdyewdfx452.jpeg?q=70
realme Book(Slim) Intel Evo Core i5 11th Gen,3933,559,4.4,₹54990,₹69999,Powered by 11th Gen Intel Evo Core i5 Processor,Microsoft Office 2019 Home & Student Included,Intel Core i5 Processor (11th Gen),https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/v/b/y/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgw27k4tbb.jpeg?q=70
Infinix X1 Series Core i7 10th Gen,180,38,4.2,₹50990,₹69999,Intel Core i7 Processor (10th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kw3v0cw0/computer/j/q/f/inbook-x1-thin-and-light-laptop-infinix-original-imag8vfssyyfzvku.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,1226,144,4.3,₹52130,₹54999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70
DELL Vostro Ryzen 5 Hexa Core 5500U,82,19,4.5,₹53990,₹78247,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kqfj1jk0/computer/f/s/t/na-thin-and-light-laptop-dell-original-imag4fve6emzzrvp.jpeg?q=70
ASUS VivoBook Flip 14 Core i3 11th Gen,19,3,3.9,₹51990,₹67990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kkyc9zk0/computer/j/z/b/na-2-in-1-laptop-asus-original-imagy6zh6zq2npfx.jpeg?q=70
HP 14s Core i5 10th Gen,33,5,4.1,₹55990,₹77996,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kb89ea80/computer/n/m/5/hp-na-thin-and-light-laptop-original-imafsmmghwzzu3mq.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,42,4,4,₹49990,₹64999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70
HP Pavilion Ryzen 5 Hexa Core 5625U,3,2,4.3,₹54490,₹64342,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/m/r/9/14-ec1003au-thin-and-light-laptop-hp-original-imagcnt6wry5pgrf.jpeg?q=70
acer Swift 3 Ryzen 5 Hexa Core 5500U,20,4,4.6,₹53990,₹89999,AMD Ryzen 5 Hexa Core Processor,8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kt4ozgw0/computer/k/r/h/swift-3-thin-and-light-laptop-acer-original-imag6jer4nhrjth2.jpeg?q=70
Lenovo IdeaPad Flex 5 Core i3 11th Gen,0,0,0,₹53990,₹82490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/a/x/a/na-2-in-1-laptop-lenovo-original-imag7cmytyfjazq4.jpeg?q=70
acer Intel EVO Swift 3 Core i5 11th Gen,24,2,4.5,₹60990,₹89999,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kykgb680/computer/w/j/r/-original-imagarytsqkmvmx6.jpeg?q=70
acer Aspire 5 Ryzen 5 Hexa Core AMD Ryzen 5,51,6,4.4,₹54990,₹65000,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/n/y/q/aspire-5-thin-and-light-laptop-acer-original-imag57xygyzhxaa7.jpeg?q=70
realme Book(Slim) Intel Evo Core i5 11th Gen,3933,559,4.4,₹54990,₹69999,Powered by 11th Gen Intel Evo Core i5 Processor,Microsoft Office 2019 Home & Student Included,Intel Core i5 Processor (11th Gen),https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/h/8/9/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgcstmjbxg.jpeg?q=70
HP Pavilion x360 Core i3 11th Gen,48,2,4.6,₹52990,₹63510,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kufuikw0/computer/i/o/s/14-dy0003tu-thin-and-light-laptop-hp-original-imag7k25vgcnds5f.jpeg?q=70
acer Aspire Vero(Green PC ) Core i5 11th Gen,1,1,5,₹60990,₹65000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/c/3/k/-original-imagayazehw3hcgz.jpeg?q=70
Lenovo ThinkBook 13s Core i5 11th Gen,67,9,4.1,₹54990,₹112608,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
Lenovo IdeaPad Flex 5 Core i3 11th Gen,261,35,4.5,₹53490,₹79690,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/a/x/a/na-2-in-1-laptop-lenovo-original-imag7cmytyfjazq4.jpeg?q=70
ASUS Vivobook 15 Core i5 11th Gen,39,5,4.4,₹55990,₹78990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kksmikw0/computer/d/x/s/vivobook-15-laptop-asus-original-imagy2d2srggjxx8.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,46,4,4.3,₹49990,₹64999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/6/u/v/-original-imagah7xakzzergf.jpeg?q=70
Lenovo Ideapad 3 Core i5 10th Gen,0,0,0,₹57500,₹86720,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70
ASUS Asus Vivobook 15 Core i5 11th Gen,0,0,0,₹50990,₹69990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l30hmkw0/computer/w/h/w/vivobook-15-laptop-asus-original-image8ajrucyfea5.jpeg?q=70
Infinix X1 Series Core i7 10th Gen,180,38,4.2,₹50990,₹69999,Intel Core i7 Processor (10th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kw3v0cw0/computer/7/f/t/inbook-x1-thin-and-light-laptop-infinix-original-imag8vfsvgu6jqxz.jpeg?q=70
Lenovo ThinkBook 13s Core i5 11th Gen,7,0,3.6,₹58990,₹121608,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
Lenovo Core i5 11th Gen,13,1,4.4,₹54990,₹66470,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktrk13k0/computer/t/m/0/v14-itl-gen-2-thin-and-light-laptop-lenovo-original-imag7fh8juwph85h.jpeg?q=70
Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen,33,3,4.4,₹57990,₹69890,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/n/n/a/na-thin-and-light-laptop-lenovo-original-imag3dnyeycazpvf.jpeg?q=70
HP 15s Core i5 11th Gen,833,113,4,₹53490,₹54698,M.2 Slot for SSD Upgrade,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/k3xcdjk0pkrrdj/computer/h/h/q/hp-na-laptop-original-imafjeb992jyzqgb.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,42,4,4,₹49990,₹64999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70
Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen,764,71,4.3,₹56990,₹81090,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/k/z/z/na-thin-and-light-laptop-lenovo-original-imag56ugmfkzgzkj.jpeg?q=70
ASUS VivoBook 14 Core i5 8th Gen,21,3,4.5,₹53690,₹58990,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k391w280/computer/t/s/k/asus-na-original-imafmewszewzq2yy.jpeg?q=70
HP Pavilion x360 Convertible Core i3 11th Gen,0,0,0,₹54980,₹69267,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l12h1u80/computer/2/s/q/14-dy1048tu-thin-and-light-laptop-hp-original-imagcpuvfpshgd7q.jpeg?q=70
acer Aspire Vero(Green PC ) Core i5 11th Gen,1,1,5,₹60990,₹65000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/c/3/k/-original-imagayazehw3hcgz.jpeg?q=70
Nokia PureBook S14 Core i5 11th Gen,139,36,4,₹51990,₹82990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktyp8cw0/computer/h/a/s/na-thin-and-light-laptop-nokia-original-imag77fgvdj4fv8e.jpeg?q=70
DELL Vostro Core i5 11th Gen,48,5,3.7,₹55990,₹68928,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/computer/l/4/y/na-notebook-dell-original-imagfy6adtf9apuh.jpeg?q=70
HP Core i5 11th Gen,0,0,0,₹54890,₹65013,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzllrbk0/computer/0/s/a/fq4022tu-thin-and-light-laptop-hp-original-imagbktxz6jvpf9c.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,46,4,4.3,₹49990,₹64999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/6/u/v/-original-imagah7xakzzergf.jpeg?q=70
Lenovo ThinkPad E14 Gen2 Ryzen 5 Hexa Core 4650U 5th Gen,344,51,4.4,₹52490,₹64038,AMD Ryzen 5 Hexa Core Processor (5th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/knqd3m80/computer/b/n/w/thinkpad-e14-laptop-lenovo-original-imag2chrjgzzggrv.jpeg?q=70
acer Aspire 5 Core i5 8th Gen,5594,888,4.5,₹52793,₹64999,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k33c4nk0pkrrdj/computer/x/f/h/acer-na-thin-and-light-laptop-original-imafhnvjqj8pzbze.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,181,30,4.2,₹53990,₹63073,Free upgrade to Windows 11 when available,Intel Core i5 Processor (11th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70
Lenovo ThinkBook 13s Core i5 11th Gen,7,0,3.6,₹58990,₹121608,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
DELL Inspiron Core i3 11th Gen,429,48,4.3,₹51490,₹69695,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kod858w0/computer/k/b/6/na-2-in-1-laptop-dell-original-imag2ueakemuannq.jpeg?q=70
MSI GF63 Thin Core i5 10th Gen,1163,147,4.1,₹53990,₹72990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70
DELL Ryzen 5 Quad Core,3,0,4.3,₹51990,₹66560,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwwfte80/computer/n/p/n/inspiron-3515-laptop-dell-original-imag9h9sc4bfz8rh.jpeg?q=70
Lenovo ThinkBook 13s Core i5 11th Gen,119,13,4.3,₹64990,₹120708,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,1226,144,4.3,₹52130,₹54999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70
Lenovo B50,78,17,3.8,₹52490,0,Intel Core i5 Processor (4th Gen),8 GB DDR3 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/computer/t/2/s/lenovo-b50-70-notebook-original-imadxweeqmwvmnwy.jpeg?q=70
Lenovo THINKBOOK 15 Core i3 11th Gen,0,0,0,₹51499,₹58900,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l20rma80/computer/o/c/e/thinkbook-15-notebook-lenovo-original-imagdgcewnhhp3xe.jpeg?q=70
DELL XPS Core i5 11th Gen,0,0,0,₹114600,₹115729,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kirr24w0/computer/x/t/w/dell-na-thin-and-light-laptop-original-imafyhm53umy7d4d.jpeg?q=70
HP Ryzen 5 Quad Core,0,0,0,₹52380,₹58500,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l0jwbrk0/computer/j/q/3/15s-laptop-hp-original-imagcbebgsrnvqxg.jpeg?q=70
ASUS VivoBook Flip 14 Core i3 11th Gen,0,0,0,₹52990,₹67990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3t2fm80/computer/p/q/q/-original-imageuecysr3cuca.jpeg?q=70
Avita Pura Ryzen 5 Quad Core 3500U,6988,1277,4.2,₹51490,0,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k933ma80/computer/u/a/6/avita-na-original-imafqyht2g8w8jgn.jpeg?q=70
acer Intel EVO Swift 3 Core i5 11th Gen,24,2,4.5,₹60990,₹89999,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kykgb680/computer/w/j/r/-original-imagarytsqkmvmx6.jpeg?q=70
Lenovo IdeaPad Core i5 11th Gen,68,4,4.1,₹54999,₹80490,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kpvivm80/computer/l/5/f/na-thin-and-light-laptop-lenovo-original-imag4yhmuama8fpr.jpeg?q=70
ASUS Pentium Quad Core 10th Gen,0,0,0,₹54100,₹69500,Intel Pentium Quad Core Processor (10th Gen),4 GB DDR4 RAM,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/l0mr7gw0/computer/h/o/o/t3300ka-lq121ws-2-in-1-laptop-asus-original-imagcdt6tyv3gygm.jpeg?q=70
acer Aspire 5 Core i5 11th Gen,310,53,4.1,₹50990,₹52654,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kjlrb0w0/computer/z/z/4/acer-original-imafz4whapqfk8y3.jpeg?q=70
acer Aspire Vero(Green PC ) Core i5 11th Gen,1,1,5,₹60990,₹65000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/c/3/k/-original-imagayazehw3hcgz.jpeg?q=70
Lenovo Core i5 8th Gen,0,0,0,₹50100,₹55500,Intel Core i5 Processor (8th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kfwvcsw0/computer/z/u/g/lenovo-v330-thin-and-light-laptop-original-imafw9rdct9ngqna.jpeg?q=70
ASUS ASUS Vivobook 13 Slate OLED Pentium Quad Core,7,0,3.6,₹62990,₹78990,Intel Pentium Quad Core Processor,8 GB LPDDR4X RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l01blow0/computer/g/e/w/-original-imagbwwwn5sgrqwf.jpeg?q=70
Avita Pura Ryzen 5 Quad Core 3500U,6988,1277,4.2,₹51490,0,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k933ma80/computer/s/e/m/avita-na-original-imafqyhtau7nk2rm.jpeg?q=70
Lenovo ThinkBook 13s Core i5 11th Gen,7,0,3.6,₹58990,₹121608,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/x/k/g/thinkbook-13s-thin-and-light-laptop-lenovo-original-imag6zepnbxrwmaf.jpeg?q=70
Vaio E Series Ryzen 7 Quad Core 3700U,144,27,3.7,₹52990,₹76090,AMD Ryzen 7 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kmccosw0/computer/e/8/w/e15-amd-thin-and-light-laptop-vaio-original-imagf9eabsnxzcfb.jpeg?q=70
HP Pavilion x360 Core i3 8th Gen,71,8,4.4,₹54238,0,Intel Core i3 Processor (8th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/k6fd47k0pkrrdj/computer-refurbished/u/v/z/windows-10-home-8th-gen-6zf27pa-acj-a-4-gb-core-i3-na-14-original-imafh43uz4swzfvn.jpeg?q=70
ASUS Core i5 11th Gen,6,0,3.5,₹54940,₹82989,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/0/v/s/x712ea-au511ts-thin-and-light-laptop-asus-original-imag98bdf6decxkg.jpeg?q=70
